SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500488,"ABBOTT INDIA LTD.",A,STK,25880.4,26052.05,25561,25797.15,25815,25862.15,603,1087,28004426,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,10216.2,10400,10152,10366.6,10366.6,10215,544,1548,15978842,
500493,"BHARAT FORGE LTD.",A,STK,1860,1875,1821.05,1859.95,1862,1855.25,2328,22996,42647336,
500495,"Escorts Kubota Limited",A,STK,3299.05,3309,3263,3294.65,3290,3285.15,1013,5323,17521016,
500500,"HINDUSTAN MOTORS LTD.",XT,STK,17.12,17.23,16.81,17.12,17.12,16.99,1188,319264,5451608,
500510,"LARSEN & TOUBRO LTD.",A,STK,4135.9,4141,4072.2,4094.95,4094.95,4117.35,7978,143835,590723530,
500520,"MAHINDRA & MAHINDRA LTD.",A,STK,3208.95,3242.05,3186,3199.35,3199.35,3221.35,4637,216265,696057796,
500530,"BOSCH LTD.",A,STK,37584.95,37919.9,37240.35,37505.6,37523.25,37425.5,676,1299,48895161,
500540,"PREMIER LTD.",T,STK,3.15,3.3,3.15,3.29,3.29,3.15,5,1145,3772,
500547,"BHARAT PETROLEUM CORPORATION L",A,STK,309,313.7,305.4,312.05,312.05,308,8900,532270,165426181,
500550,"SIEMENS LTD.",A,STK,3580,3715.75,3563.95,3706.55,3690.8,3564.45,9085,71689,262587603,
500570,"TATA MOTORS PASSENGER VEHICLES",A,STK,352.5,361.2,352.5,360.15,360.15,356.45,13098,751951,269568658,
500575,"VOLTAS LTD.",A,STK,1418.45,1447,1395.1,1440,1440,1409,3198,45078,64154749,
500620,"GREAT EASTERN SHIPPING CO.LTD.",A,STK,1382.95,1436,1382.95,1425.3,1425.3,1381.25,1667,18065,25520438,
500645,"DEEPAK FERTILISERS & PETROCHEM",A,STK,1200.5,1254.25,1198.65,1229,1225,1198.65,3150,64336,79288893,
500650,"EXCEL INDUSTRIES LTD.",B,STK,973.2,980.8,957.05,974.45,968,954.4,63,623,605425,
500655,"GARWARE HI-TECH FILMS LIMITED",A,STK,3987.1,4040,3940,4004.95,3966.9,3972.55,278,2256,9022034,
500660,"GLAXOSMITHKLINE PHARMACEUTICAL",A,STK,2443.95,2465,2418.5,2451.8,2451.8,2419.1,359,1739,4256085,
500670,"GUJARAT NARMADA VALLEY FERTILI",A,STK,464,496.65,463.1,489.4,489.4,463.4,2983,96654,46767615,
500672,"NOVARTIS INDIA LTD.",B,STK,999.7,1008.9,992,994.4,994.4,999.7,340,18181,18168878,
500674,"SANOFI INDIA LTD",A,STK,3570.05,3613.65,3535.5,3559.8,3557.3,3560,1228,4534,16201222,
500680,"PFIZER LTD.",A,STK,4869.25,4971.45,4867.55,4954.05,4954.05,4869.25,215,524,2580052,
500690,"GUJARAT STATE FERTILIZERS & CH",A,STK,170.25,175.9,170.25,174.1,173.5,171.3,1306,81553,14152282,
500696,"HINDUSTAN UNILEVER LTD.",A,STK,2135.65,2244.5,2133.05,2241.1,2241.1,2139.45,15308,261593,580466754,
500710,"JSW Dulux Limited",A,STK,2975.8,2999.95,2914,2930.65,2930.65,2958.7,338,1232,3639343,
500730,"NOCIL LTD.",B,STK,175.55,176.7,170.85,172.1,172.1,173.85,782,39051,6793069,
500770,"TATA CHEMICALS LTD.",A,STK,706.35,719.1,706.35,709.05,709.05,706.95,2198,56829,40371634,
500777,"TAMILNADU PETROPRODUCTS LTD.",B,STK,91.38,92.74,91.38,91.81,91.59,91.32,258,12227,1124762,
500780,"Zuari Industries Limited",B,STK,268.8,273.85,267,271.85,271.25,265.75,275,12208,3304674,
500790,"NESTLE INDIA LTD.",A,STK,1254.55,1292,1252.85,1285.65,1282,1258.55,3660,76558,97990367,
500800,"TATA CONSUMER PRODUCTS LIMITED",A,STK,1109.25,1126,1091.05,1113.7,1110.9,1101.5,1677,22726,25311000,
500820,"ASIAN PAINTS LTD.",A,STK,2448,2486,2416.7,2463.4,2463.4,2440.35,6670,58833,144946437,
500825,"BRITANNIA INDUSTRIES LTD.",A,STK,5667.95,5749.9,5576.85,5733.75,5733.75,5589.5,2703,12942,73618495,
500830,"COLGATE-PALMOLIVE (INDIA) LTD.",A,STK,1970.95,2121.75,1970,2106.2,2106.2,1978.1,12789,117096,244698058,
500840,"EIH LTD.",A,STK,323.6,324.05,318.25,321.55,321.5,319.75,480,9123,2931138,
500850,"INDIAN HOTELS CO.LTD.",A,STK,652.45,661.35,648,659.55,659.55,653.3,4652,139454,91406100,
500870,"CASTROL INDIA LTD.",A,STK,180.75,183.5,180.1,182.3,182.9,180.75,2846,181587,33054822,
500875,"ITC LTD.",A,STK,303.5,310,303.5,306.8,306.8,303.45,22780,1549005,476529255,
500877,"APOLLO TYRES LTD.",A,STK,442.1,449,442,445.3,445.1,443.75,4754,71337,31803121,
500878,"CEAT LTD.",A,STK,3769.55,3785,3671.85,3713.55,3711,3700.65,1773,9898,37013800,
500890,"MODI RUBBER LTD.",B,STK,129.55,135.8,122.35,129.25,127.9,124.05,48,1409,183283,
500940,"FINOLEX INDUSTRIES LTD.",A,STK,173.65,176.35,171.25,174.7,174,172.8,953,36367,6358184,
501150,"CENTRUM CAPITAL LTD.",B,STK,25.45,26.24,25.14,25.6,25.6,25.83,413,61534,1579605,
501151,"KARTIK INVESTMENTS TRUST LTD.",XT,STK,4049.85,4049.85,4049.85,4049.85,4049.85,3857,5,7,28348,
501242,"TCI FINANCE LTD.",B,STK,15,15.37,15,15.03,15.03,14.9,58,5387,81509,
501270,"ANTARIKSH INDUSTRIES LIMITED",XT,STK,1.28,1.28,1.28,1.28,1.28,1.34,1,1,1,
501295,"INDUSTRIAL INVESTMENT TRUST LT",B,STK,167.65,168.65,163.7,166.3,164.25,163.75,70,7166,1189374,
501298,"INDUSTRIAL & PRUDENTIAL INVEST",B,STK,6180,6345,6032,6263.2,6251,6117.5,39,236,1467119,
501301,"TATA INVESTMENT CORPORATION LT",A,STK,710,717.05,705,713.1,713.8,709.7,1178,31624,22500055,
501311,"JAYABHARAT CREDIT LTD.",X,STK,19.37,20.33,19.37,20.32,20.32,19.37,8,10004,203348,
501314,"PRISMX GLOBAL VENTURES LIMITED",X,STK,0.74,0.76,0.67,0.71,0.72,0.71,373,1073913,770816,
501343,"MOTOR & GENERAL FINANCE LTD.",B,STK,24,25.99,24,25.61,25.65,25.1,58,2064,52320,
501351,"RAPID INVESTMENTS LTD.",X,STK,87.56,87.57,87.56,87.57,87.57,83.4,10,332,29073,
501370,"WALCHAND PEOPLEFIRST LTD.",X,STK,115,115,110,110.53,110.53,108,27,468,53390,
501391,"W.H.BRADY & CO.LTD.",X,STK,568.65,568.65,550.2,554.45,552.95,556.95,22,133,74419,
501421,"TechNVision Ventures Limited",X,STK,5850,6050,5800,6038.1,6038,5899.85,44,389,2298849,
501423,"SHAILY ENGINEERING PLASTICS LT",A,STK,1910.65,1919.7,1858,1885.35,1895,1902.1,3354,48722,92018076,
501425,"The Bombay Burmah Trading Corp",A,STK,1503.65,1542,1503.65,1529.05,1523.1,1502.1,695,6965,10641455,
501430,"BOMBAY CYCLE & MOTOR AGENCY LT",X,STK,1735.25,1741.3,1670,1733,1741.3,1658.4,17,87,150231,
501455,"GREAVES COTTON LTD.",A,STK,157.6,163.4,157.6,161.4,161.6,158.25,1327,74265,11965811,
501477,"MULLER & PHIPPS (INDIA) LTD.",X,STK,220,220,220,220,220,220,3,4,880,
501622,"AMALGAMATED ELECTRICITY CO.LTD",X,STK,47.18,47.18,47.18,47.18,47.18,47.18,3,50,2359,
501700,"INDIANIVESH LTD.",X,STK,7,7.68,7,7.37,7.51,7.25,44,13696,101677,
501831,"COASTAL CORPORATION LTD.",B,STK,51.64,54.8,51.64,52.79,52.59,50.54,585,31345,1675092,
501833,"CHOWGULE STEAMSHIPS LTD.",X,STK,19.99,21.5,19.5,21.16,21.35,19.94,56,4380,88022,
501848,"GARWARE OFFSHORE SERVICES LIMI",XT,STK,50.61,51.97,49.5,50.88,51,49.62,63,27071,1376538,
501945,"DHENU BUILDCON INFRA LTD.",Z,STK,9.75,9.75,9.7,9.75,9.75,9.56,60,5641,54994,
502015,"ASI INDUSTRIES LIMITED",X,STK,25.99,26.98,25.4,26.27,26.27,25.79,151,44126,1147431,
502090,"SAGAR CEMENTS LTD.",B,STK,184.65,188.95,179.95,185.05,185.05,182.1,138,4192,773774,
502137,"DECCAN CEMENTS LTD.",B,STK,681.95,681.95,664.7,667,667,676.8,56,519,347703,
502157,"MANGALAM CEMENT LTD.",B,STK,915,924,905.75,915.45,915.45,902.25,141,18254,16634133,
502168,"NCL INDUSTRIES LTD.",B,STK,181.55,182,178.8,179,178.85,179,95,3914,704164,
502175,"SAURASHTRA CEMENT LTD.",B,STK,63.92,64.96,63.63,64.51,64.07,63.73,128,7353,472982,
502180,"SHREE DIGVIJAY CEMENT CO.LTD.",B,STK,72.99,74.19,72.26,73.87,73.68,72.74,87,6623,488081,
502219,"BOROSIL RENEWABLES LIMITED",A,STK,484.5,507,484.5,498.5,499.25,484.8,880,31594,15801333,
502250,"LERTHAI FINANCE LIMITED",XT,STK,638.35,656.85,638.35,656.85,656.85,638.35,2,10,6402,
502281,"TRIVENI GLASS LTD.",X,STK,6.8,6.8,6.48,6.48,6.48,6.56,58,18369,120191,
502294,"NILACHAL REFRACTORIES LTD.",XT,STK,40.33,44.56,40.33,44.55,44.55,42.45,27,3315,134169,
502330,"ANDHRA PAPER LIMITED",B,STK,68.33,68.61,67.11,67.85,68.03,68.21,42,1564,105989,
502355,"BALKRISHNA INDUSTRIES LTD.",A,STK,2330.15,2364,2308.05,2329.8,2345,2343.8,1749,937775,2187947939,
502420,"ORIENT PAPER & INDUSTRIES LTD.",B,STK,19.08,19.5,18.39,19.21,19.25,19.07,254,77291,1458531,
502445,"CITADEL REALTY AND DEVELOPERS",X,STK,39.01,43.69,39,43.15,43.65,41.13,28,2020,80659,
502448,"ROLLATAINERS LTD.",T,STK,1.3,1.35,1.29,1.35,1.35,1.29,46,95870,128366,
502450,"SESHASAYEE PAPER & BOARDS LTD.",B,STK,270,274.2,267.25,270.95,274.15,269.25,69,1520,411754,
502587,"NATH INDUSTRIES LIMITED",X,STK,55,57.69,55,56.05,56.05,54.49,25,611,34036,
502589,"VAPI ENTERPRISE LIMITED",X,STK,99.01,108.99,99.01,108.99,108.99,104.18,3,255,25297,
502820,"DCM LTD.",B,STK,74.99,74.99,69.63,72.33,72.75,70.9,63,1189,85234,
502865,"FORBES & COMPANY LTD.",X,STK,333.05,345,333.05,338.45,335,341,63,1564,531340,
502873,"H.P.COTTON TEXTILE MILLS LTD.",X,STK,112.75,112.75,105.5,108.13,109,112.75,22,3075,327560,
502893,"UNITED INTERACTIVE LTD.",X,STK,70.64,70.64,70.64,70.64,70.64,70.64,1,1,70,
502901,"JAMSHRI REALTY LIMITED",X,STK,81.36,82,80.01,80.33,82,81.36,37,2268,183442,
502933,"KATARE SPINNING MILLS LTD.",X,STK,107.1,107.1,107,107.1,107.1,102,7,258,27628,
502937,"KESORAM INDUSTRIES LTD.",A,STK,9.91,10.6,9.91,10.6,10.6,10.1,353,127246,1342419,
502958,"LAKSHMI MILLS COMPANY LTD.",X,STK,7400,8300,7398.65,7893.45,8000,7272.75,92,458,3634402,
502986,"VARDHMAN TEXTILES LTD.",A,STK,548.25,559.5,544.7,557.75,556.05,545.1,480,8030,4427669,
503031,"PENINSULA LAND LTD.",B,STK,19.6,22.5,19.6,22.2,22.18,21.04,449,80229,1759370,
503092,"PASUPATI SPG.& WVG.MILLS LTD.",X,STK,26.42,27.5,26.42,26.92,26.8,26.42,10,504,13816,
503100,"THE PHOENIX MILLS LTD",A,STK,1766.35,1807,1766.35,1794.35,1798,1782.35,932,55790,99838994,
503101,"MARATHON NEXTGEN REALTY LTD.",B,STK,485,493.4,483.65,489.15,493.4,483.2,57,1166,568016,
503127,"RAJA BAHADUR INTERNATIONAL LTD",X,STK,5050,5050,4988,5001.35,4988,5250,8,21,105369,
503162,"RELIANCE CHEMOTEX INDUSTRIES L",B,STK,124,126.75,118,123.1,123.5,120,70,4407,541085,
503169,"RUBY MILLS LTD.",B,STK,240,241,232.75,238.8,241,234.25,97,4681,1116913,
503229,"SIMPLEX REALTY LTD.",X,STK,156.9,164,156.9,163.9,163.9,164.55,3,11,1789,
503310,"Swan Corp Limited",A,STK,354.7,359.65,350,354.8,354.8,353.4,2077,110185,39219223,
503349,"VICTORIA MILLS LTD.",X,STK,5251,5339,5250,5339,5339,5339,4,5,26390,
503624,"SVARAJ TRADING & AGENCIES LTD.",XT,STK,9.5,9.5,9.12,9.21,9.21,9.49,12,816,7717,
503635,"SHREE SALASAR INVESTMENT LTD.",XT,STK,551.8,551.8,551.8,551.8,551.8,580.8,10,62,34211,
503639,"INDSOYA LTD.",XT,STK,34.11,34.11,34.11,34.11,34.11,32.49,1,20,682,
503641,"ZODIAC VENTURES LIMITED",X,STK,2.18,2.18,2,2.17,2.17,2.08,546,557022,1177905,
503657,"VEER ENERGY & INFRASTRUCTURE L",X,STK,13.95,14.3,13.3,13.62,13.64,13.32,170,16278,220975,
503663,"Tilak Ventures Limited",X,STK,1.05,1.13,1.04,1.12,1.13,1.04,1314,3842441,4207810,
503675,"WAGEND INFRA VENTURE LIMITED",X,STK,1.06,1.19,1.06,1.13,1.13,1.12,31,47462,56112,
503681,"ELCID INVESTMENTS LTD.",B,STK,128100,135399.95,125060,134869.5,135000,123995.05,313,374,50027128,
503685,"MEDIAONE GLOBAL ENTERTAINMENT",Z,STK,15.4,16.15,15.4,16.1,16.1,16.2,13,342,5356,
503722,"BANSWARA SYNTEX LTD.",B,STK,113.6,116,113.09,115.16,115.16,113.8,59,1535,177182,
503772,"MODELLA WOOLLENS LTD.",X,STK,67.9,71.24,67.9,70.01,70.01,67.9,13,555,38977,
503776,"MODIPON LTD.",X,STK,42,43.25,42,43.25,43.25,41.29,10,1218,52667,
503804,"SHRI DINESH MILLS LTD.",X,STK,307.25,344,300,332.2,334.95,308.8,303,33013,10817043,
503806,"SRF LTD.",A,STK,2519.1,2525.6,2490,2493.65,2496.65,2503.05,1629,11789,29539262,
503811,"SIYARAM SILK MILLS LTD.",B,STK,555,555,540.1,544.6,545,541.6,281,1522,827816,
503816,"SWADESHI POLYTEX LTD.",X,STK,39.79,39.79,38,38.13,38.01,38.23,82,4183,160991,
503837,"SHREE RAJASTHAN SYNTEX LTD.",X,STK,12.96,13.6,12.35,13.6,13.6,12.96,11,2478,33339,
503960,"BHARAT BIJLEE LTD.",A,STK,2660.45,2775,2638.15,2748.75,2748.75,2613.4,384,2169,5928037,
504000,"ELPRO INTERNATIONAL LTD.",B,STK,103.9,103.9,100.34,101.55,101.55,102.37,875,261013,26545704,
504028,"GEE LTD.",X,STK,69.88,69.88,66.32,68.04,68.04,67.33,54,17994,1224359,
504036,"HIND RECTIFIERS LTD.",B,STK,909.4,913.2,883.5,897.3,897.3,894.8,723,11339,10167797,
504058,"INDO-NATIONAL LTD.",B,STK,322.35,326.2,322.25,326.15,326.1,321.1,31,222,71945,
504067,"ZENSAR TECHNOLOGIES LTD.",A,STK,598.55,604.75,591.5,603,603,588.25,1613,29481,17643845,
504076,"JYOTI LTD.",X,STK,70.71,72.99,68.5,70.86,71,71.51,253,25821,1820079,
504080,"JSL INDUSTRIES LTD.",X,STK,1025,1049,1010,1049,1049,971.8,17,90,91719,
504084,"KAYCEE INDUSTRIES LTD.",X,STK,932.35,949.85,912.65,945.1,949,904.65,202,1904,1789330,
504092,"INDOKEM LTD.",T,STK,501,519,480.15,512.9,519,495.1,205,9651,4847161,
504093,"PANASONIC ENERGY INDIA COMPANY",X,STK,290.3,318,290.3,313.25,310.35,300,127,3439,1058719,
504112,"NELCO LTD.",B,STK,678.9,690,673.55,685.5,687,670.85,348,7053,4803042,
504132,"PERMANENT MAGNETS LTD.",X,STK,838.05,855,832.5,847.8,845.05,832.5,117,2340,1968280,
504176,"HIGH ENERGY BATTERIES (INDIA)",X,STK,609.95,626,604,620.95,620.95,604.5,447,9456,5856983,
504180,"STANDARD BATTERIES LTD.",XT,STK,48.6,50.03,48.6,50.02,50.03,47.65,58,3156,155966,
504212,"UNIVERSAL CABLES LTD.",B,STK,802.65,870,792.9,838.3,842.55,797.95,409,4970,4198762,
504220,"W.S.INDUSTRIES (INDIA) LTD.",B,STK,75,75.46,74,74.35,74,74.7,66,13146,974343,
504240,"DELTON CABLES LTD.",X,STK,416,449.9,397,406.6,406.6,410.55,957,45461,18734360,
504258,"LAKSHMI ELECTRICAL CONTROL SYS",X,STK,823,890,823,882.7,882.7,838.15,127,810,704901,
504273,"MODULEX CONSTRUCTION TECHNOLOG",Z,STK,18.85,19.48,18.1,18.97,19.17,18.58,37,19087,354504,
504286,"DELTA MANUFACTURING LIMITED",B,STK,67,67,54.8,62.75,62.75,58.71,32,3928,242133,
504340,"Longspur International Venture",X,STK,6.3,6.49,6.25,6.49,6.49,6.37,11,69941,453408,
504341,"RAVINDRA ENERGY LIMITED",B,STK,139.3,143.15,137.5,138.95,139.9,139.25,173,11087,1558946,
504351,"EMPOWER INDIA LTD.",X,STK,1.45,1.45,1.4,1.42,1.42,1.42,1138,2286594,3260676,
504369,"GRANDMA TRADING & AGENCIES LTD",X,STK,0.49,0.49,0.49,0.49,0.49,0.49,8,2627,1287,
504378,"NYSSA CORPORATION LIMITED",X,STK,2.48,2.64,2.48,2.6,2.6,2.5,148,89929,231866,
504380,"FLOMIC GLOBAL LOGISTICS LIMITE",X,STK,54.5,54.5,47.01,48.08,47.43,48.21,30,770,37423,
504392,"KRISHNA VENTURES LIMITED",XT,STK,23.28,23.28,22.82,22.82,22.82,23.28,15,7527,174395,
504605,"UNI ABEX ALLOY PRODUCTS LTD.",X,STK,3252.75,3325,3250.15,3287.1,3290,3252.75,54,459,1508380,
504614,"SARDA ENERGY & MINERALS LTD.",A,STK,604.9,604.9,592.2,595.75,593.05,597.7,2935,82314,49197061,
504646,"BHAGWATI AUTOCAST LTD.",X,STK,579.5,600,571.3,589.95,599.9,578.45,93,2136,1251635,
504648,"BOMBAY WIRE ROPES LTD.",X,STK,55,55,53.4,53.4,53.4,49.5,31,1912,104669,
504731,"AZAD INDIA MOBILITY LIMITED",X,STK,103.9,103.9,98.01,103.37,103.57,101.97,86,4408,450868,
504741,"INDIAN HUME PIPE CO.LTD.",B,STK,326,334.9,322.2,331.85,330,325.7,332,8830,2891565,
504746,"INDIAN LINK CHAIN MANUFACTURES",XT,STK,1292.3,1292.3,1292.3,1292.3,1292.3,1318.65,10,30,38769,
504786,"INVESTMENT & PRECISION CASTING",X,STK,624.8,636,606.05,626.55,626.55,604.7,326,7950,4978591,
504810,"INFORMED TECHNOLOGIES INDIA LT",X,STK,85,85,81.02,85,85,86.99,12,131,10711,
504840,"KAIRA CAN CO.LTD.",X,STK,1399.9,1399.9,1399,1399.9,1399.9,1350,5,9,12598,
504879,"ORIENT CERATECH LIMITED",B,STK,44.99,44.99,42.5,43.25,43.25,42.32,37,1841,79735,
504882,"NATIONAL STANDARD (INDIA) LTD.",B,STK,1401,1474.95,1400.45,1419.5,1450,1408.45,23,63,90685,
504903,"RATHI STEEL & POWER LTD.",X,STK,21.9,21.9,20.66,21.52,21.52,21.08,193,34828,743935,
504908,"Duncan Engineering Limited",X,STK,373,388.95,371,387.5,387.5,371.15,24,389,148662,
504918,"SANDUR MANGANESE & IRON ORES L",B,STK,218,221.2,217.05,218.35,218.35,217.7,1378,117786,25771893,
504959,"STOVEC INDUSTRIES LTD.",X,STK,1990,2015,1990,2005.3,2005.3,1965.8,103,555,1109039,
504973,"CHOLAMANDALAM FINANCIAL HOLDIN",A,STK,1605.3,1646.35,1571.8,1641.1,1641.1,1583.6,909,9884,15981356,
504988,"WELCAST STEELS LTD.",X,STK,760.5,827,726,726,726,712.1,37,128,99622,
505010,"AUTOMOTIVE AXLES LTD.",B,STK,1786.3,1896.25,1786.3,1889.1,1851.75,1787.15,274,1311,2444167,
505029,"ATLAS CYCLES (HARYANA) LTD.",B,STK,108.1,115.56,107.45,108.93,109.5,105.98,556,11269,1248883,
505036,"AUTOMOBILE CORPORATION OF GOA",B,STK,1790,1848.8,1789.8,1826.65,1826.65,1779.85,176,1204,2199116,
505075,"SETCO AUTOMOTIVE LTD.",T,STK,23.9,23.9,22.81,22.99,22.81,23.96,86,26483,614193,
505160,"TALBROS AUTOMOTIVE COMPONENTS",B,STK,271.05,279.55,270.85,274.7,276.5,269.25,283,5664,1559847,
505163,"Z.F.STEERING GEAR (INDIA) LTD.",X,STK,848,848,830.6,838.95,842,837.65,142,2315,1943133,
505192,"SML Mahindra Limited",B,STK,4398.95,4428.05,4256.05,4317.2,4312,4342.65,536,4269,18483324,
505196,"TIL LTD.",B,STK,215.75,215.75,202.65,206.55,206.55,212.55,171,4151,871755,
505200,"EICHER MOTORS LTD.",A,STK,7149.95,7199,7062.5,7189.4,7189.4,7131.65,4667,62925,451266757,
505212,"JAINEX AAMCOL LTD.",X,STK,120.64,121,120.64,121,121,121,3,145,17527,
505216,"ALFRED HERBERT (INDIA) LTD.",X,STK,2850,2851,2850,2850,2850,2820.05,8,62,176701,
505232,"VELJAN DENISON LIMITED",X,STK,981,998.65,981,991.55,990,981.7,37,301,298319,
505242,"DYNAMATIC TECHNOLOGIES LTD.",B,STK,10399.95,10514.5,10250,10328.45,10281,10323.15,178,530,5496993,
505255,"GMM PFAUDLER LTD.",A,STK,929.95,932.25,919.65,931.05,932,918.55,296,1371,1267418,
505283,"KIRLOSKAR PNEUMATIC CO.LTD.",A,STK,1264.95,1285,1249.7,1264.85,1279,1251.15,1646,16564,20937620,
505285,"TULIVE DEVELOPERS LIMITED",XT,STK,805,812.7,805,812,812,796.8,16,1386,1126069,
505299,"KPT INDUSTRIES LIMITED",X,STK,566.05,580,560,563.65,568.9,565.05,130,3398,1917070,
505302,"LAKSHMI ENGINEERING AND WAREHO",X,STK,2149.8,2149.8,2062.2,2090,2090,2060.2,4,20,41843,
505324,"MANUGRAPH INDIA LTD.",B,STK,13.53,14.01,13.53,14,14,13.53,9,586,8147,
505336,"HARSHIL AGROTECH LIMITED",XT,STK,0.47,0.48,0.45,0.47,0.47,0.47,917,2949477,1370944,
505343,"MONOTYPE INDIA LTD.",X,STK,0.47,0.49,0.46,0.48,0.48,0.47,848,1963448,931851,
505355,"NESCO LTD.",B,STK,1198.2,1217,1166.1,1208.65,1214.95,1171.1,252,1871,2225244,
505358,"INTEGRA ENGINEERING INDIA LTD.",X,STK,182.55,189.5,181,183,182.75,182.35,193,9705,1799565,
505368,"Semac Construction Limited",B,STK,290.3,298.5,283.45,295.95,295.95,280.9,13,256,75698,
505400,"TEXMACO INFRASTRUCTURE & HOLDI",B,STK,102.64,103,100.88,101.82,102.3,101.67,42,1516,154414,
505412,"WENDT (INDIA) LTD.",B,STK,7084.85,7141.95,7012,7090.95,7090.95,7032.95,114,560,3955937,
505502,"PS IT INFRASTRUCTURE & SERVICE",X,STK,1.34,1.34,1.34,1.34,1.34,1.32,2,60,80,
505504,"GHV INFRA PROJECTS LIMITED",XT,STK,318,318,300,309.6,310,315.65,794,25891,8016530,
505509,"RESPONSIVE INDUSTRIES LTD.",B,STK,155.9,156.95,152.6,152.85,152.6,155.2,98,2739,425001,
505515,"SHYAMKAMAL INVESTMENTS LTD.",X,STK,13.2,13.22,12.64,13.09,13.09,13.09,28,1468,18778,
505523,"MAHARASHTRA CORPORATION LTD.",XT,STK,0.39,0.39,0.38,0.39,0.39,0.39,334,535228,206493,
505526,"DOLAT ALGOTECH LIMITED",B,STK,81,81.6,80.3,81.16,81.6,80.5,111,10891,879687,
505533,"WESTLIFE FOODWORLD LIMITED",A,STK,465,468.4,462,464.45,464.8,468.9,317,2465,1143638,
505537,"ZEE ENTERTAINMENT ENTERPRISES",A,STK,80.21,81.86,79.91,81.06,81.06,80.21,4106,602366,48710905,
505590,"SVP GLOBAL TEXTILES LIMITED",B,STK,3.49,3.5,3.12,3.5,3.5,3.19,26,16371,55326,
505650,"SKYLINE MILLARS LTD.",X,STK,19,19,18.25,18.34,18.35,18.56,29,5240,97447,
505681,"BIMETAL BEARINGS LTD.",X,STK,558,605.9,550,581.5,580.3,559.8,84,2700,1606811,
505688,"BHARAT GEARS LTD.",B,STK,114.87,115,112,112.55,113,114.04,230,5966,676037,
505690,"BRADY & MORRIS ENGINEERING CO.",X,STK,848.4,875,820.15,828.4,859,837.5,31,175,147751,
505693,"La Tim Metal & Industries Limi",X,STK,10.87,10.87,10.15,10.28,10.39,10.45,202,387247,4065142,
505700,"ELECON ENGINEERING CO.LTD.",A,STK,408.2,415,405,412.8,413,406.75,2434,96784,39771928,
505710,"GRAUER & WEIL (INDIA) LTD.",B,STK,67.2,68.55,67.2,67.96,67.96,67.83,455,78410,5330523,
505712,"HIM TEKNOFORGE LIMITED",X,STK,216.9,216.9,208,212.25,212.25,211.8,53,3254,685324,
505714,"GABRIEL INDIA LTD.",A,STK,1008.15,1018.2,993.3,1012.9,1012.9,997.9,1854,32721,33000471,
505720,"Hercules Investments Limited",X,STK,126.5,130.8,125.1,129.81,129.81,124.84,313,19798,2548961,
505725,"ALGOQUANT FINTECH LIMITED",B,STK,55.18,56,55.04,55.51,55.8,55.44,730,197489,10948334,
505726,"IFB INDUSTRIES LTD.",B,STK,1125,1125,1100,1116,1119.2,1092.7,180,2266,2527576,
505729,"SINGER INDIA LTD.",B,STK,76.87,78.7,76,76.21,76,76.15,748,13549,1049172,
505737,"INTERNATIONAL COMBUSTION (INDI",X,STK,557.55,557.55,535.05,544.45,552,549.1,125,3184,1730558,
505744,"FEDERAL-MOGUL GOETZE (INDIA) L",B,STK,454.2,455.05,442.4,443.65,443,450.15,126,2815,1264143,
505750,"JOSTS ENGINEERING CO.LTD.",X,STK,261.7,278,260,266.75,266.75,266.45,179,6678,1783934,
505790,"Schaeffler India Limited",A,STK,4017.25,4023,3927.6,4000.7,4023,3962.6,530,1550,6187467,
505800,"RANE HOLDINGS LTD.",B,STK,1133.45,1151.85,1078,1082.55,1082.55,1111.2,176,931,1024886,
505807,"ROLCON ENGINEERING CO.LTD.",P,STK,651,651,651,651,651,685,1,50,32550,
505827,"SNL BEARINGS LTD.",X,STK,354.95,360,346.5,347.55,346.55,348.35,66,1809,637090,
505840,"JAIPAN INDUSTRIES LTD.",XT,STK,28.8,28.8,26.75,26.9,26.75,27.67,132,14581,398341,
505850,"MANGAL CREDIT AND FINCORP LTD.",B,STK,169.2,172.75,169,169.15,172.25,170.9,79,10695,1824006,
505854,"TRF LTD.",B,STK,267,272,266.05,271.75,269.15,265,61,2279,617006,
505872,"WPIL LTD.",B,STK,415,435,396.15,414.65,417.5,415.35,1881,106331,44554661,
505890,"KENNAMETAL INDIA LTD.",B,STK,2529,2550,2410.1,2433.6,2433.6,2513.95,970,8105,20172273,
505893,"HINDUSTAN HARDY LIMITED",X,STK,806,830,799.95,808.85,808.85,804.4,101,1061,866409,
505978,"TRITON VALVES LTD.",X,STK,850,855,835.05,842.2,848,840.35,178,2449,2074717,
506003,"SUDAL INDUSTRIES LTD.",X,STK,52.75,52.8,50.57,52.45,52.8,50.48,23,1597,83663,
506022,"PRAKASH INDUSTRIES LTD.",B,STK,141.95,144.45,140.75,143.95,144,140.85,324,23414,3344602,
506074,"ARSHIYA LIMITED",Z,STK,1.44,1.47,1.34,1.34,1.34,1.41,47,121643,168009,
506076,"GRINDWELL NORTON LTD.",A,STK,1591.95,1598,1566.2,1574.25,1566.2,1574.55,315,1605,2542797,
